,trial_id,parent_study_id,base_score,monotone_constraints,column_sample_by_tree,column_sample_by_level,tree_method,subsample_ratio,max_count,l2_regularization,learn_rate,max_depth,min_child_weight,loss,maxCategories,train_result,test_result
1778,model_20210916-163016-dea3800771-293ec79513,model_20210916-163016-dea3800771,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.09310605423244059,11,64,,,114.66160583496094,126.31697082519533
1779,model_20210916-163016-dea3800771-9344bdfd13,model_20210916-163016-dea3800771,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.09858294316443329,11,67,none,,115.30831146240234,126.45074462890624
1780,model_20210916-163016-dea3800771-e0260e7c04,model_20210916-163016-dea3800771,0.5,(0),1.0,1.0,auto,1.0,388,1.0,0.09380473062838113,12,58,,,111.20030975341795,125.89166259765624
1781,model_20210916-163006-4ec755bf75-0ecdf5ad18,model_20210916-163006-4ec755bf75,0.5,(0),1.0,1.0,auto,1.0,278,1.0,0.09998772632406841,11,50,,,210.778076171875,269.8755798339844
1782,model_20210916-163006-4ec755bf75-cea2fc89b3,model_20210916-163006-4ec755bf75,0.5,(0),1.0,1.0,auto,1.0,179,1.0,0.08322522240510707,10,42,none,,215.1066436767578,270.0954284667969
1783,model_20210916-163006-4ec755bf75-0bfadab32f,model_20210916-163006-4ec755bf75,0.5,(0),1.0,1.0,auto,1.0,135,1.0,0.05062100265921172,12,55,,,209.9849853515625,270.1736755371094
1784,model_20210916-163006-4ec755bf75-60cbd62f5d,model_20210916-163006-4ec755bf75,0.5,(0),1.0,1.0,auto,1.0,307,1.0,0.07230332395638601,11,64,,,210.93116760253903,269.8721008300781
1785,model_20210916-163006-4ec755bf75-99f313eb12,model_20210916-163006-4ec755bf75,0.5,(0),1.0,1.0,auto,1.0,390,1.0,0.057933000984344306,12,37,,,206.03468322753903,269.8470458984375
1786,model_20210916-163006-4ec755bf75-b122773396,model_20210916-163006-4ec755bf75,0.5,(0),1.0,1.0,auto,1.0,396,1.0,0.05217610383727479,12,33,,,207.0780334472656,269.80322265625
1787,model_20210916-163006-4ec755bf75-6293f63f83,model_20210916-163006-4ec755bf75,0.5,(0),1.0,1.0,auto,1.0,352,1.0,0.051317786303313254,12,31,,,207.40765380859372,270.0071105957031
1788,model_20210916-162741-491b38a470-bfcfa307e8,model_20210916-162741-491b38a470,0.5,(0),1.0,1.0,auto,1.0,139,1.0,0.08369172420018631,12,50,,,151.68890380859375,165.6442108154297
1789,model_20210916-162741-491b38a470-d669d9bc15,model_20210916-162741-491b38a470,0.5,(0),1.0,1.0,auto,1.0,202,1.0,0.053013039610484695,10,31,,,161.26072692871094,166.90786743164062
1790,model_20210916-162741-491b38a470-f750a1322a,model_20210916-162741-491b38a470,0.5,(0),1.0,1.0,auto,1.0,367,1.0,0.08797819291788633,11,42,,,150.02952575683594,164.56130981445312
1791,model_20210916-162741-491b38a470-24bf6f129d,model_20210916-162741-491b38a470,0.5,(0),1.0,1.0,auto,1.0,336,1.0,0.06403963602106749,11,63,,,151.91677856445312,164.88548278808594
1792,model_20210916-162741-491b38a470-ad03eb890c,model_20210916-162741-491b38a470,0.5,(0),1.0,1.0,auto,1.0,270,1.0,0.07059219959287283,10,60,,,157.3121337890625,165.48135375976562
1793,model_20210916-162741-491b38a470-f2f563966c,model_20210916-162741-491b38a470,0.5,(0),1.0,1.0,auto,1.0,127,1.0,0.09717648985707734,11,32,,,155.49598693847656,165.9930877685547
1794,model_20210916-162741-491b38a470-97505e452f,model_20210916-162741-491b38a470,0.5,(0),1.0,1.0,auto,1.0,396,1.0,0.05759434634765542,11,64,,,152.29298400878906,164.67974853515625
1795,model_20210915-165059-824e47af1c-bfa8c35327,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,241,1.0,0.05026810912720464,10,48,,,253.07948303222656,235.01541137695312
1796,model_20210915-165059-824e47af1c-2d46486d9c,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,363,1.0,0.0966159145786993,11,39,,,233.6345977783203,230.83583068847656
1797,model_20210915-165059-824e47af1c-89b0322a07,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,319,1.0,0.06743150815941384,11,69,none,,241.43605041503903,232.0033721923828
1798,model_20210915-165059-824e47af1c-6d4063b31e,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,143,1.0,0.08078592308393916,11,58,,,248.493896484375,234.09893798828125
1799,model_20210915-165059-824e47af1c-dfbce1a974,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,197,1.0,0.05859037336541028,12,31,,,239.80946350097656,232.77423095703125
1800,model_20210915-165059-824e47af1c-b7c575f208,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,155,1.0,0.06720288530173227,11,40,,,248.90074157714844,234.46026611328125
1801,model_20210915-165059-824e47af1c-ccf8adb6f6,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.09407639130124026,11,61,,,233.19239807128903,230.3686065673828
1802,model_20210915-165059-824e47af1c-e299f48ca5,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,391,1.0,0.09809846442648688,11,67,none,,236.322509765625,230.9222412109375
1803,model_20210915-165059-824e47af1c-18c0ad4375,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,148,1.0,0.09951975012007538,11,63,,,245.62489318847656,233.3386383056641
1804,model_20210915-165059-824e47af1c-e14fb6dced,model_20210915-165059-824e47af1c,0.5,(0),1.0,1.0,auto,1.0,389,1.0,0.05078205197283919,12,59,none,,234.7058868408203,231.2334899902344
1805,model_20210915-165053-03fc8d7213-e3ba6bfbaf,model_20210915-165053-03fc8d7213,0.5,(0),1.0,1.0,auto,1.0,118,1.0,0.08042921181471124,10,53,,,253.31253051757807,233.5587921142578
1806,model_20210915-165053-03fc8d7213-1b75b8bcd8,model_20210915-165053-03fc8d7213,0.5,(0),1.0,1.0,auto,1.0,345,1.0,0.08713956635403015,11,44,,,233.8326110839844,228.34251403808597
1807,model_20210915-165053-03fc8d7213-e4592e0a1f,model_20210915-165053-03fc8d7213,0.5,(0),1.0,1.0,auto,1.0,301,1.0,0.06332615528452742,10,59,,,246.33425903320312,230.82159423828125
1808,model_20210915-165053-03fc8d7213-3dd449348b,model_20210915-165053-03fc8d7213,0.5,(0),1.0,1.0,auto,1.0,259,1.0,0.07018399392326943,12,64,,,233.85089111328125,228.83523559570312
1809,model_20210915-165053-03fc8d7213-ad82e0f242,model_20210915-165053-03fc8d7213,0.5,(0),1.0,1.0,auto,1.0,196,1.0,0.05309043426723753,11,31,,-2.0,245.9500274658203,231.63128662109372
1810,model_20210915-165053-03fc8d7213-f891a9b5f5,model_20210915-165053-03fc8d7213,0.5,(0),1.0,1.0,auto,1.0,354,1.0,0.09905334610641615,12,52,,,226.97080993652344,227.78717041015625
1811,model_20210915-165053-03fc8d7213-8b9c9ac158,model_20210915-165053-03fc8d7213,0.5,(0),1.0,1.0,auto,1.0,396,1.0,0.09569971155716107,12,35,none,,223.00950622558597,227.42596435546875
1812,model_20210915-165053-03fc8d7213-6f38bc91fd,model_20210915-165053-03fc8d7213,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.06922888815579448,12,31,,,224.56739807128903,227.6196136474609
1813,model_20210915-165042-0a7c3319ff-121e11dc37,model_20210915-165042-0a7c3319ff,0.5,(0),1.0,1.0,auto,1.0,342,1.0,0.07231329739162225,11,33,,,130.23492431640625,146.53704833984375
1814,model_20210915-165042-0a7c3319ff-a81fb5494a,model_20210915-165042-0a7c3319ff,0.5,(0),1.0,1.0,auto,1.0,194,1.0,0.0936995014531566,12,44,,,129.35037231445312,146.838134765625
1815,model_20210915-165042-0a7c3319ff-eb67f6e9f2,model_20210915-165042-0a7c3319ff,0.5,(0),1.0,1.0,auto,1.0,305,1.0,0.0855153001288999,11,66,,,130.96685791015625,146.521240234375
1816,model_20210915-165042-0a7c3319ff-f07cfba7f1,model_20210915-165042-0a7c3319ff,0.5,(0),1.0,1.0,auto,1.0,225,1.0,0.05272497962781299,11,58,,,136.76063537597656,148.18600463867188
1817,model_20210915-165042-0a7c3319ff-015bd318e3,model_20210915-165042-0a7c3319ff,0.5,(0),1.0,1.0,auto,1.0,116,1.0,0.06409957720712228,10,53,,,143.4427490234375,150.7732391357422
1818,model_20210915-165042-0a7c3319ff-dfad545b46,model_20210915-165042-0a7c3319ff,0.5,(0),1.0,1.0,auto,1.0,386,1.0,0.05565176103100606,12,36,,,127.35836791992188,146.27032470703125
1819,model_20210915-165042-0a7c3319ff-23cfe5f92f,model_20210915-165042-0a7c3319ff,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.07872408252148295,12,47,,,126.37213134765624,146.06478881835938
1820,model_20210915-165041-3ce1c125cb-b5175bfbd6,model_20210915-165041-3ce1c125cb,0.5,(0),1.0,1.0,auto,1.0,196,1.0,0.05676426131493811,10,66,,,178.7255096435547,182.56231689453125
1821,model_20210915-165041-3ce1c125cb-020a2b7da3,model_20210915-165041-3ce1c125cb,0.5,(0),1.0,1.0,auto,1.0,393,1.0,0.07637855225354871,12,61,,,170.3148193359375,179.88522338867188
1822,model_20210915-165041-3ce1c125cb-180410848f,model_20210915-165041-3ce1c125cb,0.5,(0),1.0,1.0,auto,1.0,289,1.0,0.06733326094452466,10,32,,,175.92933654785156,181.2231903076172
1823,model_20210915-165041-3ce1c125cb-2f3f9b6681,model_20210915-165041-3ce1c125cb,0.5,(0),1.0,1.0,auto,1.0,229,1.0,0.06588478655116214,12,45,,,171.99853515625,180.40013122558597
1824,model_20210915-165041-3ce1c125cb-17dcf1b934,model_20210915-165041-3ce1c125cb,0.5,(0),1.0,1.0,auto,1.0,137,1.0,0.08738823842007887,11,50,,,175.97402954101562,181.66549682617188
1825,model_20210915-165041-3ce1c125cb-b0316b98fa,model_20210915-165041-3ce1c125cb,0.5,(0),1.0,1.0,auto,1.0,389,1.0,0.05118523285170401,12,69,,,172.40792846679688,180.4435272216797
1826,model_20210915-165041-3ce1c125cb-0c95e86e9f,model_20210915-165041-3ce1c125cb,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.08774577554052182,12,68,,,170.6524200439453,179.9149169921875
1827,model_20210915-164605-5fedd9bbff-5df1141de0,model_20210915-164605-5fedd9bbff,0.5,(0),1.0,1.0,auto,1.0,356,1.0,0.08169298266710234,11,52,,,127.70018005371094,144.17904663085938
1828,model_20210915-164605-5fedd9bbff-4e6af62884,model_20210915-164605-5fedd9bbff,0.5,(0),1.0,1.0,auto,1.0,183,1.0,0.07360611969471306,12,43,,,129.72987365722656,145.3419189453125
1829,model_20210915-164605-5fedd9bbff-349a062f43,model_20210915-164605-5fedd9bbff,0.5,(0),1.0,1.0,auto,1.0,289,1.0,0.05936901403293963,10,30,none,,134.95755004882812,146.03469848632812
1830,model_20210915-164605-5fedd9bbff-b1bc02b895,model_20210915-164605-5fedd9bbff,0.5,(0),1.0,1.0,auto,1.0,150,1.0,0.09945239349173174,10,56,,,136.5785675048828,146.59571838378906
1831,model_20210915-164605-5fedd9bbff-f69b73c9b3,model_20210915-164605-5fedd9bbff,0.5,(0),1.0,1.0,auto,1.0,254,1.0,0.05457133049750593,11,66,none,,133.6331329345703,145.837158203125
1832,model_20210915-164605-5fedd9bbff-a4edd29857,model_20210915-164605-5fedd9bbff,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.08337274008018712,10,52,,,130.54840087890625,144.48072814941406
1833,model_20210915-164605-5fedd9bbff-7bf7129980,model_20210915-164605-5fedd9bbff,0.5,(0),1.0,1.0,auto,1.0,358,1.0,0.05511782375704187,11,52,,,130.8690948486328,145.09384155273438
1834,model_20210915-164605-5fedd9bbff-ec378cf8c2,model_20210915-164605-5fedd9bbff,0.5,(0),1.0,1.0,auto,1.0,360,1.0,0.0990277481834606,11,35,,,126.83353424072266,144.12681579589844
1835,model_20210915-164547-09f84375aa-c10f86dad5,model_20210915-164547-09f84375aa,0.5,(0),1.0,1.0,auto,1.0,385,1.0,0.08667573413107917,10,44,,,170.11940002441406,178.0973663330078
1836,model_20210915-164547-09f84375aa-4f52a1cd0a,model_20210915-164547-09f84375aa,0.5,(0),1.0,1.0,auto,1.0,189,1.0,0.0716247966865511,11,37,,,171.1848602294922,178.9789276123047
1837,model_20210915-164547-09f84375aa-b0ee709dba,model_20210915-164547-09f84375aa,0.5,(0),1.0,1.0,auto,1.0,132,1.0,0.052499731430294704,11,55,,,175.181884765625,180.5893402099609
1838,model_20210915-164547-09f84375aa-a2b4c58a03,model_20210915-164547-09f84375aa,0.5,(0),1.0,1.0,auto,1.0,320,1.0,0.06172222761363845,12,53,,,167.89041137695312,178.35260009765625
1839,model_20210915-164547-09f84375aa-327dcccbc1,model_20210915-164547-09f84375aa,0.5,(0),1.0,1.0,auto,1.0,229,1.0,0.09801784265406627,11,67,,-2.0,169.2831573486328,178.2782440185547
1840,model_20210915-164547-09f84375aa-96b6f09e7a,model_20210915-164547-09f84375aa,0.5,(0),1.0,1.0,auto,1.0,293,1.0,0.05598603124207829,12,70,,,168.33547973632812,178.3552703857422
1841,model_20210915-164547-09f84375aa-ea3bb39597,model_20210915-164547-09f84375aa,0.5,(0),1.0,1.0,auto,1.0,349,1.0,0.08903660816068117,12,39,,,164.68875122070312,177.78082275390625
1842,model_20210915-163937-d58b766082-2313bb5908,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,210,1.0,0.09131811413840342,11,33,none,,173.50294494628906,180.50279235839844
1843,model_20210915-163937-d58b766082-6f3c80e561,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,389,1.0,0.057899189615856925,12,50,,,172.0050048828125,180.2864227294922
1844,model_20210915-163937-d58b766082-300d591a6a,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,299,1.0,0.07987852960489503,11,65,,-2.0,173.1476287841797,180.34786987304688
1845,model_20210915-163937-d58b766082-3dac2cb702,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,268,1.0,0.05212143895099034,10,39,,,177.420166015625,181.72499084472656
1846,model_20210915-163937-d58b766082-5bdd6cf7b7,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,153,1.0,0.07156919015504148,12,55,,,173.5854034423828,180.8319091796875
1847,model_20210915-163937-d58b766082-c4d832d1a2,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,380,1.0,0.053037412303195745,12,70,,,172.22225952148438,180.28469848632807
1848,model_20210915-163937-d58b766082-cf830d319b,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,115,1.0,0.05122687779990452,12,35,,,176.58340454101562,182.3155670166016
1849,model_20210915-163937-d58b766082-2561ef22cb,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,393,1.0,0.051211941164327014,12,67,,,172.5001678466797,180.36196899414065
1850,model_20210915-163937-d58b766082-294d6514ca,model_20210915-163937-d58b766082,0.5,(0),1.0,1.0,auto,1.0,374,1.0,0.0520650301047977,12,69,,,172.3271484375,180.27491760253903
1851,model_20210915-163437-08b7f269c8-0f9a72c470,model_20210915-163437-08b7f269c8,0.5,(0),1.0,1.0,auto,1.0,151,1.0,0.06444140508199404,11,60,,,173.33706665039062,179.8863983154297
1852,model_20210915-163437-08b7f269c8-c997fc30bb,model_20210915-163437-08b7f269c8,0.5,(0),1.0,1.0,auto,1.0,268,1.0,0.08588673341156469,12,33,,,166.1075897216797,178.23509216308594
1853,model_20210915-163437-08b7f269c8-113b00e45d,model_20210915-163437-08b7f269c8,0.5,(0),1.0,1.0,auto,1.0,179,1.0,0.0674662509121535,10,41,,,174.95492553710938,180.1755523681641
1854,model_20210915-163437-08b7f269c8-b7f94adc40,model_20210915-163437-08b7f269c8,0.5,(0),1.0,1.0,auto,1.0,357,1.0,0.09468295573487992,11,52,,,168.38282775878906,178.10125732421875
1855,model_20210915-163437-08b7f269c8-b7aa75fe04,model_20210915-163437-08b7f269c8,0.5,(0),1.0,1.0,auto,1.0,332,1.0,0.05515897590924725,11,64,,,170.99331665039062,178.84231567382812
1856,model_20210915-163437-08b7f269c8-5648f52466,model_20210915-163437-08b7f269c8,0.5,(0),1.0,1.0,auto,1.0,176,1.0,0.09311932628884154,12,51,,,167.45213317871094,178.31492614746094
1857,model_20210915-163437-08b7f269c8-d518831196,model_20210915-163437-08b7f269c8,0.5,(0),1.0,1.0,auto,1.0,400,1.0,0.08818737833384721,11,33,,,167.0255584716797,177.95352172851562
1858,model_20210914-164303-d8e45b10a8-d6cd468a51,model_20210914-164303-d8e45b10a8,0.5,(0),1.0,1.0,auto,1.0,221,1.0,0.052959045273087965,10,40,,,178.54510498046875,177.00973510742188
1859,model_20210914-164303-d8e45b10a8-05ea470225,model_20210914-164303-d8e45b10a8,0.5,(0),1.0,1.0,auto,1.0,346,1.0,0.05889066241507959,12,54,,,166.8099365234375,174.2978973388672
1860,model_20210914-164303-d8e45b10a8-8cb0be35ac,model_20210914-164303-d8e45b10a8,0.5,(0),1.0,1.0,auto,1.0,321,1.0,0.08545827210969956,11,32,,,168.90744018554688,174.7548065185547
1861,model_20210914-164303-d8e45b10a8-500df32f92,model_20210914-164303-d8e45b10a8,0.5,(0),1.0,1.0,auto,1.0,180,1.0,0.08971519676599268,10,55,,,175.8594512939453,176.3561553955078
1862,model_20210914-164303-d8e45b10a8-26247ce895,model_20210914-164303-d8e45b10a8,0.5,(0),1.0,1.0,auto,1.0,122,1.0,0.07395343032768396,11,64,,,177.62564086914062,176.83335876464844
1863,model_20210914-164303-d8e45b10a8-8be8c678fc,model_20210914-164303-d8e45b10a8,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.058974700695749165,12,60,,,165.70802307128906,174.03436279296875
1864,model_20210914-164303-d8e45b10a8-16d6589be6,model_20210914-164303-d8e45b10a8,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.06162861845176445,12,61,,,166.72610473632812,174.26193237304688
1865,model_20210914-164239-d862ac5481-5417b4a311,model_20210914-164239-d862ac5481,0.5,(0),1.0,1.0,auto,1.0,316,1.0,0.06889611378623674,11,31,,,146.2966766357422,156.2471160888672
1866,model_20210914-164239-d862ac5481-17c43a94a6,model_20210914-164239-d862ac5481,0.5,(0),1.0,1.0,auto,1.0,271,1.0,0.052178991524972865,10,47,,,151.3963623046875,157.98155212402344
1867,model_20210914-164239-d862ac5481-6d6082fa1d,model_20210914-164239-d862ac5481,0.5,(0),1.0,1.0,auto,1.0,133,1.0,0.06004444044628661,12,44,,,149.1455078125,157.53860473632812
1868,model_20210914-164239-d862ac5481-8d6b4712ef,model_20210914-164239-d862ac5481,0.5,(0),1.0,1.0,auto,1.0,348,1.0,0.08079396914593417,11,58,,,145.4400177001953,155.91714477539062
1869,model_20210914-164239-d862ac5481-236335c16f,model_20210914-164239-d862ac5481,0.5,(0),1.0,1.0,auto,1.0,162,1.0,0.08829432875925697,10,63,,,151.53384399414062,158.05490112304688
1870,model_20210914-164239-d862ac5481-b6094e335a,model_20210914-164239-d862ac5481,0.5,(0),1.0,1.0,auto,1.0,206,1.0,0.06618397931993808,11,65,,-2.0,149.18215942382812,157.0349884033203
1871,model_20210914-164239-d862ac5481-a6e837a408,model_20210914-164239-d862ac5481,0.5,(0),1.0,1.0,auto,1.0,398,1.0,0.09966843134620795,11,55,,,144.87564086914062,155.76583862304688
1872,model_20210914-163638-00a47797b4-3f4bfca0f9,model_20210914-163638-00a47797b4,0.5,(0),1.0,1.0,auto,1.0,373,1.0,0.06587232163906148,10,58,,-2.0,211.09100341796875,215.8506317138672
1873,model_20210914-163638-00a47797b4-4571fd91da,model_20210914-163638-00a47797b4,0.5,(0),1.0,1.0,auto,1.0,271,1.0,0.05055544135734876,11,43,,,211.2047271728516,216.3238983154297
1874,model_20210914-163638-00a47797b4-941fa7e368,model_20210914-163638-00a47797b4,0.5,(0),1.0,1.0,auto,1.0,156,1.0,0.08555201421487083,11,67,none,,211.71604919433597,216.48031616210935
1875,model_20210914-163638-00a47797b4-d7a52763e5,model_20210914-163638-00a47797b4,0.5,(0),1.0,1.0,auto,1.0,161,1.0,0.06815181368351049,12,50,,,209.03512573242188,215.7427215576172
1876,model_20210914-163638-00a47797b4-680068ddc0,model_20210914-163638-00a47797b4,0.5,(0),1.0,1.0,auto,1.0,317,1.0,0.08718056232787277,11,31,,,205.58636474609372,214.4051971435547
1877,model_20210914-163638-00a47797b4-e9affb4c5e,model_20210914-163638-00a47797b4,0.5,(0),1.0,1.0,auto,1.0,132,1.0,0.0949844756747184,10,31,,,215.5767059326172,218.1796875
1878,model_20210914-163638-00a47797b4-4cc75d3f1e,model_20210914-163638-00a47797b4,0.5,(0),1.0,1.0,auto,1.0,385,1.0,0.08661145422743277,12,34,,,200.14114379882807,213.3990478515625
1879,model_20210914-163600-433283c6b3-dee6a6ac89,model_20210914-163600-433283c6b3,0.5,(0),1.0,1.0,auto,1.0,114,1.0,0.054115562425467625,11,62,,,200.4905242919922,196.97203063964844
1880,model_20210914-163600-433283c6b3-935f837525,model_20210914-163600-433283c6b3,0.5,(0),1.0,1.0,auto,1.0,356,1.0,0.09199440529257312,12,49,,,182.3540802001953,194.3094940185547
1881,model_20210914-163600-433283c6b3-0117e8e5b8,model_20210914-163600-433283c6b3,0.5,(0),1.0,1.0,auto,1.0,233,1.0,0.0862496934915935,11,68,,,187.1182403564453,194.57366943359372
1882,model_20210914-163600-433283c6b3-72fb0c83a8,model_20210914-163600-433283c6b3,0.5,(0),1.0,1.0,auto,1.0,167,1.0,0.06708466805694108,10,38,,,197.6365966796875,196.4522399902344
1883,model_20210914-163600-433283c6b3-b78c2599a1,model_20210914-163600-433283c6b3,0.5,(0),1.0,1.0,auto,1.0,339,1.0,0.05959906453210156,11,37,,,186.8833923339844,194.2464141845703
1884,model_20210914-163600-433283c6b3-468342e6e3,model_20210914-163600-433283c6b3,0.5,(0),1.0,1.0,auto,1.0,394,1.0,0.08798883711308829,11,36,none,,187.27618408203125,194.5984039306641
1885,model_20210914-163600-433283c6b3-bc4fe84867,model_20210914-163600-433283c6b3,0.5,(0),1.0,1.0,auto,1.0,353,1.0,0.07112286751155696,12,31,,,183.51693725585935,194.3012237548828
1886,model_20210914-163354-9a34553ef2-b3ed225448,model_20210914-163354-9a34553ef2,0.5,(0),1.0,1.0,auto,1.0,234,1.0,0.0960440089112837,11,62,,,171.54238891601562,176.2406768798828
1887,model_20210914-163354-9a34553ef2-a579abe01f,model_20210914-163354-9a34553ef2,0.5,(0),1.0,1.0,auto,1.0,325,1.0,0.08688068022851053,10,32,,,172.68589782714844,176.3611297607422
1888,model_20210914-163354-9a34553ef2-addae5052e,model_20210914-163354-9a34553ef2,0.5,(0),1.0,1.0,auto,1.0,386,1.0,0.06114207098505681,11,49,,,171.80288696289062,176.1537322998047
1889,model_20210914-163354-9a34553ef2-cc41852a72,model_20210914-163354-9a34553ef2,0.5,(0),1.0,1.0,auto,1.0,162,1.0,0.05272847320956532,12,41,,,175.09510803222656,177.0706329345703
1890,model_20210914-163354-9a34553ef2-dc6475915b,model_20210914-163354-9a34553ef2,0.5,(0),1.0,1.0,auto,1.0,134,1.0,0.06817149299490592,10,64,,,182.0928192138672,179.0534210205078
1891,model_20210914-163354-9a34553ef2-0deeb20c24,model_20210914-163354-9a34553ef2,0.5,(0),1.0,1.0,auto,1.0,394,1.0,0.05466638019821433,11,46,,,171.35488891601562,176.10496520996094
1892,model_20210914-163354-9a34553ef2-26f77c213b,model_20210914-163354-9a34553ef2,0.5,(0),1.0,1.0,auto,1.0,348,1.0,0.05595421958737309,11,45,,,172.16822814941406,176.24497985839844
1893,model_20210914-163354-9a34553ef2-41392111d8,model_20210914-163354-9a34553ef2,0.5,(0),1.0,1.0,auto,1.0,397,1.0,0.05039556698506168,12,31,none,,167.3651885986328,175.4330291748047
